date,home_team,away_team,elo_home_before,elo_away_before,elo_home_after,elo_away_after
1984-10-22,Saudi Arabia,United Arab Emirates,1576.46,1424.79,1584.85,1416.4
1984-10-22,Sri Lanka,Nepal,1158.87,1384.93,1214.21,1329.59
1984-10-24,Saudi Arabia,Sri Lanka,1584.85,1214.21,1590.6,1208.47
1984-10-24,United Arab Emirates,Oman,1416.4,1177.63,1430.61,1163.42
1984-10-24,Morocco,Canada,1667.88,1524.03,1674.2,1517.71
1984-10-25,Argentina,Mexico,1840.45,1767.87,1836.12,1772.2
1984-10-26,Saudi Arabia,Oman,1590.6,1163.42,1594.84,1159.17
1984-10-26,United Arab Emirates,Nepal,1430.61,1329.59,1455.86,1304.35
1984-10-27,Sudan,Tanzania,1501.7,1506.82,1498.62,1509.9
1984-10-28,Benin,Tunisia,1440.55,1698.81,1423.87,1715.49
1984-10-28,Chile,Mexico,1705.55,1772.2,1718.97,1758.79
1984-10-28,Ethiopia,Kenya,1469.8,1615.57,1476.25,1609.12
1984-10-28,Oman,Nepal,1159.17,1304.35,1208.28,1255.24
1984-10-28,United Arab Emirates,Sri Lanka,1455.86,1208.47,1469.52,1194.81
1984-10-31,Uruguay,Mexico,1820.6,1758.79,1816.61,1762.77
1984-10-31,Turkey,Finland,1492.86,1397.83,1459.38,1431.3
1984-10-31,Czech Republic,Malta,1754.86,1307.88,1760.05,1302.68
1984-10-31,Poland,Albania,1843.89,1331.57,1821.71,1353.76
1984-11-02,Egypt,Canada,1692.62,1517.71,1698.13,1512.2
1984-11-03,China PR,Australia,1653.66,1636.84,1664.03,1626.48
1984-11-03,Switzerland,Italy,1708.85,1799.91,1710.36,1798.4
1984-11-04,Gambia,Ivory Coast,1409.29,1672.87,1446.43,1635.73
1984-11-04,Liberia,Nigeria,1367.08,1604.05,1354.87,1616.25
1984-11-04,Eswatini,Zimbabwe,1398.9,1600.76,1378.17,1621.48
1984-11-09,Guyana,Suriname,1329.06,1547.2,1334.81,1541.45
1984-11-09,Somalia,Kenya,1287.58,1609.12,1316.68,1580.01
1984-11-11,Angola,Congo,1539.3,1522.73,1549.67,1512.35
1984-11-11,Burkina Faso,Mali,1410.95,1563.77,1427.43,1547.29
1984-11-11,DR Congo,Gabon,1589.59,1399.84,1600.21,1389.23
1984-11-11,Guyana,Suriname,1334.81,1541.45,1340.22,1536.04
1984-11-11,Liberia,Mauritania,1354.87,1264.81,1371.17,1248.51
1984-11-11,Trinidad and Tobago,Mexico,1548.73,1762.77,1537.97,1773.53
1984-11-13,Tunisia,Benin,1715.49,1423.87,1727.27,1412.09
1984-11-14,Wales,Iceland,1667.11,1501.67,1677.88,1490.9
1984-11-14,Turkey,England,1459.38,1865.37,1448.43,1876.32
1984-11-14,Portugal,Sweden,1798.49,1705.32,1748.44,1755.37
1984-11-14,Scotland,Spain,1797.34,1815.9,1830.09,1783.14
1984-11-14,Denmark,Republic of Ireland,1784.58,1669.9,1808.04,1646.44
1984-11-14,Austria,Netherlands,1678.97,1769.35,1705.74,1742.57
1984-11-14,Northern Ireland,Finland,1734.68,1431.3,1740.23,1425.75
1984-11-17,Burkina Faso,Togo,1427.43,1544.22,1430.47,1541.18
1984-11-17,Cyprus,Hungary,1196.36,1763.95,1194.04,1766.27
1984-11-17,Luxembourg,Germany,1106.96,1824.21,1104.94,1826.23
1984-11-17,Malawi,Zimbabwe,1627.96,1621.48,1646.75,1602.69
1984-11-18,Mali,Benin,1547.29,1412.09,1556.31,1403.07
1984-11-18,Gambia,Sierra Leone,1446.43,1412.55,1459.86,1399.12
1984-11-18,Ghana,Ivory Coast,1727.67,1635.73,1745.46,1617.93
1984-11-19,Malawi,Zimbabwe,1646.75,1602.69,1656.17,1593.27
1984-11-20,Burkina Faso,Ivory Coast,1430.47,1617.93,1436.49,1611.91
1984-11-20,Saudi Arabia,Finland,1594.84,1425.75,1600.49,1420.1
1984-11-21,France,Bulgaria,1975.99,1667.43,1981.4,1662.02
1984-11-21,Ghana,Togo,1745.46,1541.18,1737.01,1549.64
1984-11-21,Israel,Romania,1647.48,1681.0,1646.87,1681.6
1984-11-22,Burkina Faso,Benin,1436.49,1403.07,1448.72,1390.84
1984-11-22,Qatar,Finland,1569.45,1420.1,1562.82,1426.73
1984-11-23,Kenya,Somalia,1580.01,1316.68,1584.99,1311.7
1984-11-23,Mauritania,Liberia,1248.51,1371.17,1285.66,1334.02
1984-11-23,Ivory Coast,Togo,1611.91,1549.64,1609.08,1552.47
1984-11-24,Burkina Faso,Ghana,1448.72,1737.01,1458.25,1727.48
1984-11-24,Qatar,Finland,1562.82,1426.73,1556.56,1433.0
1984-11-24,Benin,Ivory Coast,1390.84,1609.08,1383.75,1616.17
1984-11-25,United Arab Emirates,Syria,1469.52,1391.94,1477.82,1383.64
1984-11-25,Gabon,DR Congo,1389.23,1600.21,1396.85,1592.59
1984-11-25,Benin,Togo,1383.75,1552.47,1370.57,1565.66
1984-11-27,Benin,Ghana,1370.57,1727.48,1365.11,1732.93
1984-11-28,Burkina Faso,Ivory Coast,1458.25,1616.17,1441.47,1632.94
1984-11-28,Ghana,Togo,1732.93,1565.66,1725.77,1572.81
1984-11-30,United States,Ecuador,1522.18,1449.72,1517.84,1454.05
1984-12-01,Iran,United Arab Emirates,1781.49,1477.82,1792.28,1467.02
1984-12-01,Qatar,Syria,1556.56,1383.64,1546.98,1393.22
1984-12-01,Uganda,Tanzania,1536.29,1509.9,1532.83,1513.36
1984-12-02,Zambia,Zimbabwe,1650.67,1593.27,1670.74,1573.2
1984-12-02,United States,Ecuador,1517.84,1454.05,1513.79,1458.1
1984-12-02,Saint Lucia,Saint Vincent and the Grenadines,1365.78,1576.0,1400.12,1541.65
1984-12-02,Singapore,India,1431.74,1377.45,1453.85,1355.34
1984-12-02,Kenya,Malawi,1584.99,1656.17,1572.22,1668.94
1984-12-02,Saudi Arabia,South Korea,1600.49,1744.55,1608.65,1736.39
1984-12-02,Dominica,Grenada,1388.65,1449.96,1362.23,1476.37
1984-12-02,Benin,Mali,1365.11,1556.31,1371.9,1549.52
1984-12-02,Sierra Leone,Gambia,1399.12,1459.86,1426.34,1432.65
1984-12-03,China PR,Iran,1664.03,1792.28,1643.85,1812.46
1984-12-03,Kuwait,Qatar,1652.31,1546.98,1666.99,1532.3
1984-12-03,Somalia,Zanzibar,1311.7,1185.23,1322.12,1174.81
1984-12-04,United Arab Emirates,India,1467.02,1355.34,1488.52,1333.84
1984-12-04,Uganda,Zimbabwe,1532.83,1573.2,1560.05,1545.98
1984-12-04,Mexico,Ecuador,1773.53,1458.1,1777.11,1454.52
1984-12-04,El Salvador,Guatemala,1529.66,1503.24,1541.49,1491.41
1984-12-04,Syria,Saudi Arabia,1393.22,1608.65,1383.88,1617.99
1984-12-05,Bulgaria,Luxembourg,1662.02,1104.94,1664.85,1102.11
1984-12-05,Greece,Romania,1509.22,1681.6,1526.35,1664.47
1984-12-05,South Korea,Kuwait,1736.39,1666.99,1732.29,1671.09
1984-12-05,Malawi,Somalia,1668.94,1322.12,1672.76,1318.3
1984-12-05,Singapore,China PR,1453.85,1643.85,1434.58,1663.12
1984-12-05,Tanzania,Zambia,1513.36,1670.74,1504.15,1679.95
1984-12-06,Kenya,Zanzibar,1572.22,1174.81,1575.17,1171.86
1984-12-07,Iran,India,1812.46,1333.84,1794.15,1352.15
1984-12-07,Uganda,Zambia,1560.05,1679.95,1563.23,1676.78
1984-12-07,Honduras,Ecuador,1680.1,1454.52,1671.65,1462.97
1984-12-07,Syria,South Korea,1383.88,1732.29,1420.55,1695.62
1984-12-08,Singapore,United Arab Emirates,1434.58,1488.52,1414.02,1509.09
1984-12-08,France,Germany,1981.4,1826.23,1998.31,1809.32
1984-12-08,Italy,Poland,1798.4,1821.71,1816.13,1803.98
1984-12-08,Kenya,Somalia,1575.17,1318.3,1565.11,1328.36
1984-12-08,Qatar,Saudi Arabia,1532.3,1617.99,1537.33,1612.96
1984-12-08,Tanzania,Zimbabwe,1504.15,1545.98,1506.07,1544.06
1984-12-09,Malawi,Zanzibar,1672.76,1171.86,1674.46,1170.17
1984-12-09,Ivory Coast,Guinea,1632.94,1481.29,1626.25,1487.99
1984-12-09,Kuwait,Syria,1671.09,1420.55,1683.02,1408.62
1984-12-09,Guatemala,Ecuador,1491.41,1462.97,1501.37,1453.01
1984-12-09,India,China PR,1352.15,1663.12,1341.74,1673.54
1984-12-09,Congo,Equatorial Guinea,1512.35,1486.79,1537.5,1461.64
1984-12-10,Chad,Cameroon,1460.29,1702.54,1450.75,1712.07
1984-12-10,South Korea,Qatar,1695.62,1537.33,1665.95,1567.0
1984-12-10,Singapore,Iran,1414.02,1794.15,1429.41,1778.76
1984-12-11,China PR,United Arab Emirates,1673.54,1509.09,1696.79,1485.83
1984-12-11,Saudi Arabia,Kuwait,1612.96,1683.02,1637.9,1658.08
1984-12-12,Kenya,Zambia,1565.11,1676.78,1548.57,1693.32
1984-12-12,El Salvador,Ecuador,1541.49,1453.01,1536.64,1457.86
1984-12-12,Uganda,Malawi,1563.23,1674.46,1543.42,1694.27
1984-12-12,Chad,Gabon,1450.75,1396.85,1448.29,1399.31
1984-12-12,Congo,Central African Republic,1537.5,1449.38,1547.45,1439.42
1984-12-13,Saudi Arabia,Iran,1637.9,1778.76,1645.9,1770.76
1984-12-14,Cameroon,Gabon,1712.07,1399.31,1700.61,1410.77
1984-12-14,Central African Republic,Equatorial Guinea,1439.42,1461.64,1440.44,1460.62
1984-12-14,Kuwait,China PR,1658.08,1696.79,1639.59,1715.29
1984-12-15,Malawi,Zambia,1694.27,1693.32,1694.23,1693.36
1984-12-15,Uganda,Kenya,1543.42,1548.57,1564.34,1527.65
1984-12-16,Chad,Equatorial Guinea,1448.29,1460.62,1448.86,1460.05
1984-12-16,Guatemala,Honduras,1501.37,1671.65,1518.43,1654.59
1984-12-16,Iran,Kuwait,1770.76,1639.59,1763.26,1647.09
1984-12-16,Malta,Germany,1302.68,1809.32,1299.45,1812.55
1984-12-16,Saudi Arabia,China PR,1645.9,1715.29,1683.25,1677.94
1984-12-17,Egypt,Norway,1698.13,1594.77,1680.02,1612.88
1984-12-17,Cyprus,Luxembourg,1194.04,1102.11,1201.88,1094.27
1984-12-17,Central African Republic,Cameroon,1440.44,1700.61,1428.75,1712.31
1984-12-17,Congo,Gabon,1547.45,1410.77,1561.71,1396.52
1984-12-19,Central African Republic,Gabon,1428.75,1396.52,1427.27,1398.0
1984-12-19,Greece,Belgium,1526.35,1768.09,1538.4,1756.05
1984-12-19,Israel,Luxembourg,1646.87,1094.27,1648.03,1093.11
1984-12-20,Congo,Cameroon,1561.71,1712.31,1566.22,1707.8
1984-12-20,Egypt,Norway,1680.02,1612.88,1663.06,1629.84
1984-12-22,Albania,Belgium,1353.76,1756.05,1417.39,1692.42
1984-12-22,Turkey,Luxembourg,1448.43,1093.11,1450.69,1090.84
1984-12-23,Guatemala,El Salvador,1518.43,1536.64,1535.88,1519.19
1984-12-23,Cyprus,Netherlands,1201.88,1742.57,1199.2,1745.26
1984-12-28,Ivory Coast,Tunisia,1626.25,1727.27,1648.25,1705.27
1984-12-28,Algeria,Ghana,1745.22,1725.77,1731.7,1739.29
1984-12-30,Algeria,Tunisia,1731.7,1705.27,1749.44,1687.53
1984-12-30,Ivory Coast,Ghana,1648.25,1739.29,1669.71,1717.83
1985-01-01,Ghana,Tunisia,1717.83,1687.53,1696.96,1708.4
1985-01-01,Ivory Coast,Algeria,1669.71,1749.44,1670.8,1748.35
1985-01-02,Libya,Morocco,1638.07,1674.2,1637.56,1674.71
1985-01-09,Israel,Greece,1648.03,1538.4,1620.58,1565.85
1985-01-13,Barbados,Saint Lucia,1374.26,1400.12,1395.1,1379.28
1985-01-19,Singapore,North Korea,1429.41,1634.42,1439.46,1624.37
1985-01-20,Guyana,Cuba,1340.22,1444.05,1354.98,1429.28
1985-01-20,Iran,Serbia,1763.26,1715.84,1736.01,1743.1
1985-01-21,China PR,Russia,1677.94,1920.24,1671.58,1926.6
1985-01-23,Spain,Finland,1783.14,1433.0,1786.63,1429.51
1985-01-25,Russia,Serbia,1926.6,1743.1,1902.85,1766.84
1985-01-27,Guyana,Cuba,1354.98,1429.28,1355.88,1428.38
1985-01-27,Honduras,Denmark,1654.59,1808.04,1671.09,1791.54
1985-01-28,Iran,Russia,1736.01,1902.85,1722.72,1916.14
1985-01-29,China PR,Serbia,1671.58,1766.84,1675.86,1762.56
1985-01-29,Germany,Hungary,1812.55,1766.27,1796.29,1782.53
1985-01-29,Uruguay,Germany,1816.61,1796.29,1834.54,1778.36
1985-01-30,Portugal,Romania,1748.44,1664.47,1730.94,1681.98
1985-01-31,Ivory Coast,Egypt,1670.8,1663.06,1655.89,1677.97
1985-01-31,India,Morocco,1341.74,1674.71,1336.49,1679.96
1985-02-01,Colombia,Switzerland,1512.88,1710.36,1518.01,1705.23
1985-02-02,Morocco,Russia,1679.96,1916.14,1673.42,1922.68
1985-02-02,Zimbabwe,Zambia,1544.06,1693.36,1547.62,1689.8
1985-02-03,Bolivia,Germany,1419.46,1778.36,1441.36,1756.46
1985-02-03,Cameroon,Egypt,1707.8,1677.97,1717.71,1668.06
1985-02-03,Uruguay,Paraguay,1834.54,1690.73,1842.44,1682.83
1985-02-03,Zimbabwe,Zambia,1547.62,1689.8,1538.14,1699.28
1985-02-04,Serbia,Russia,1762.56,1922.68,1753.45,1931.78
1985-02-05,Republic of Ireland,Italy,1646.44,1816.13,1637.88,1824.69
1985-02-05,Mexico,Poland,1777.11,1803.98,1801.01,1780.08
1985-02-05,Bulgaria,Switzerland,1664.85,1705.23,1679.13,1690.95
1985-02-05,Iran,North Korea,1722.72,1624.37,1730.36,1616.73
1985-02-06,Bolivia,Uruguay,1441.36,1842.44,1438.36,1845.43
1985-02-06,Bulgaria,Poland,1679.13,1780.08,1682.75,1776.46
1985-02-06,Cameroon,Egypt,1717.71,1668.06,1714.14,1671.63
1985-02-06,Chile,Paraguay,1718.97,1682.83,1728.66,1673.14
1985-02-06,Costa Rica,El Salvador,1530.26,1519.19,1540.83,1508.62
1985-02-06,Ecuador,Germany,1457.86,1756.46,1452.92,1761.4
1985-02-06,Mexico,Switzerland,1801.01,1690.95,1782.69,1709.26
1985-02-08,Chile,Finland,1728.66,1429.51,1733.19,1424.97
1985-02-08,United States,Switzerland,1513.79,1709.26,1518.86,1704.2
1985-02-10,Paraguay,Uruguay,1673.14,1845.43,1657.26,1861.32
1985-02-10,Malta,Portugal,1299.45,1730.94,1292.24,1738.14
1985-02-10,Colombia,Poland,1518.01,1776.46,1512.09,1782.39
1985-02-10,Ecuador,Germany,1452.92,1761.4,1473.8,1740.52
1985-02-10,Guinea,Tunisia,1487.99,1708.4,1522.9,1673.49
1985-02-11,Gambia,Cape Verde,1432.65,1385.56,1412.29,1405.91
1985-02-11,Guinea-Bissau,Sierra Leone,1456.12,1426.34,1454.75,1427.71
1985-02-12,Guinea,Senegal,1522.9,1574.48,1502.44,1594.94
1985-02-12,Mali,Mauritania,1549.52,1285.66,1559.58,1275.6
1985-02-13,Gambia,Guinea-Bissau,1412.29,1454.75,1427.94,1439.1
1985-02-13,Cape Verde,Sierra Leone,1405.91,1427.71,1406.92,1426.71
1985-02-13,El Salvador,Costa Rica,1508.62,1540.83,1520.77,1528.69
1985-02-14,Mauritania,Senegal,1275.6,1594.94,1269.01,1601.53
1985-02-14,Uruguay,Finland,1861.32,1424.97,1862.79,1423.51
1985-02-14,Colombia,Poland,1512.09,1782.39,1532.07,1762.41
1985-02-14,Guinea,Mali,1502.44,1559.58,1482.35,1579.67
1985-02-15,Cape Verde,Guinea-Bissau,1406.92,1439.1,1433.13,1412.88
1985-02-15,Gambia,Sierra Leone,1427.94,1426.71,1425.6,1429.05
1985-02-16,Guinea,Mauritania,1482.35,1269.01,1489.6,1261.76
1985-02-16,Mali,Senegal,1579.67,1601.53,1580.67,1600.52
1985-02-17,Ecuador,Finland,1473.8,1423.51,1487.61,1409.7
1985-02-17,Guatemala,Costa Rica,1535.88,1528.69,1546.59,1517.97
1985-02-17,Hong Kong,China PR,1454.99,1675.86,1465.93,1664.93
1985-02-17,Macau,Brunei,1333.75,1211.29,1353.21,1191.82
1985-02-17,Peru,Bolivia,1555.47,1438.36,1567.86,1425.97
1985-02-19,Gambia,Mali,1425.6,1580.67,1446.3,1559.98
1985-02-19,Cape Verde,Senegal,1433.13,1600.52,1424.3,1609.36
1985-02-20,Macau,China PR,1353.21,1664.93,1335.79,1682.34
1985-02-20,Ivory Coast,Congo,1655.89,1566.22,1663.81,1558.3
1985-02-21,Cape Verde,Mali,1424.3,1559.98,1414.25,1570.03
1985-02-21,Chile,Colombia,1733.19,1532.07,1725.28,1539.98
1985-02-21,Ecuador,Bolivia,1487.61,1425.97,1503.05,1410.53
1985-02-22,Gambia,Senegal,1446.3,1609.36,1435.33,1620.33
1985-02-22,Sudan,Libya,1498.62,1637.56,1504.63,1631.55
1985-02-23,Hong Kong,Brunei,1465.93,1191.82,1478.79,1178.95
1985-02-23,Singapore,Japan,1439.46,1676.01,1421.12,1694.35
1985-02-24,Saint Vincent and the Grenadines,Trinidad and Tobago,1541.65,1537.97,1539.2,1540.43
1985-02-24,Uruguay,Colombia,1862.79,1539.98,1867.48,1535.29
1985-02-24,Tunisia,Guinea,1673.49,1489.6,1688.36,1474.73
1985-02-24,El Salvador,Suriname,1520.77,1536.04,1545.98,1510.83
1985-02-24,Chile,Peru,1725.28,1567.86,1705.63,1587.51
1985-02-24,Antigua and Barbuda,Dominica,1371.81,1362.23,1385.09,1348.95
1985-02-24,Portugal,Germany,1738.14,1740.52,1710.88,1767.79
1985-02-26,China PR,Brunei,1682.34,1178.95,1687.36,1173.93
1985-02-26,Mexico,Finland,1782.69,1409.7,1784.76,1407.64
1985-02-26,Wales,Norway,1677.88,1629.84,1674.36,1633.36
1985-02-27,Uruguay,Peru,1867.48,1587.51,1858.01,1596.97
1985-02-27,Northern Ireland,England,1740.23,1876.32,1722.06,1894.5
1985-02-27,Netherlands,Cyprus,1745.26,1199.2,1748.27,1196.19
1985-02-27,Spain,Scotland,1786.63,1830.09,1810.18,1806.54
1985-02-27,Greece,Albania,1565.85,1417.39,1583.26,1399.97
1985-02-27,El Salvador,Suriname,1545.98,1510.83,1567.25,1489.56
1985-02-27,Israel,Republic of Ireland,1620.58,1637.88,1619.38,1639.08
1985-02-28,Paraguay,Colombia,1657.26,1535.29,1624.59,1567.96
1985-03-01,Brunei,China PR,1173.93,1687.36,1169.19,1692.11
1985-03-02,Nepal,South Korea,1255.24,1665.95,1247.22,1673.97
1985-03-03,Madagascar,Zimbabwe,1576.9,1538.14,1554.9,1560.14
1985-03-03,Antigua and Barbuda,Guadeloupe,1385.09,1453.88,1369.95,1469.02
1985-03-03,Dominica,Cayman Islands,1348.95,1500.0,1369.48,1479.47
1985-03-03,Ecuador,Chile,1503.05,1705.63,1512.96,1695.72
1985-03-03,Grenada,Trinidad and Tobago,1476.37,1540.43,1445.66,1571.13
1985-03-03,Honduras,Suriname,1671.09,1489.56,1661.77,1498.88
1985-03-05,Ivory Coast,DR Congo,1663.81,1592.59,1672.31,1584.08
1985-03-06,Honduras,Suriname,1661.77,1498.88,1669.03,1491.62
1985-03-06,Costa Rica,Guatemala,1517.97,1546.59,1535.99,1528.57
1985-03-08,Saint Vincent and the Grenadines,Canada,1539.2,1512.2,1523.61,1527.79
1985-03-08,Algeria,Mauritania,1748.35,1261.76,1751.42,1258.7
1985-03-08,Libya,Sudan,1631.55,1504.63,1657.02,1479.16
1985-03-09,Peru,Chile,1596.97,1695.72,1598.76,1693.93
1985-03-10,El Salvador,Honduras,1567.25,1669.03,1553.62,1682.66
1985-03-10,French Guiana,Guyana,1429.43,1355.88,1407.97,1377.34
1985-03-10,Malaysia,South Korea,1509.18,1673.97,1540.83,1642.32
1985-03-10,Trinidad and Tobago,Canada,1571.13,1527.79,1554.97,1543.95
1985-03-10,Uruguay,Ecuador,1858.01,1512.96,1862.49,1508.48
1985-03-12,Algeria,Germany,1751.42,1767.79,1750.18,1769.02
1985-03-13,Greece,Italy,1583.26,1824.69,1589.68,1818.27
1985-03-13,Jamaica,Canada,1303.85,1543.95,1310.23,1537.57
1985-03-14,Honduras,El Salvador,1682.66,1553.62,1675.08,1561.2
1985-03-15,Indonesia,Thailand,1334.69,1499.29,1366.33,1467.65
1985-03-15,Jordan,Qatar,1340.53,1567.0,1375.77,1531.76
1985-03-16,Nepal,Malaysia,1247.22,1540.83,1261.74,1526.31
1985-03-17,Chile,Ecuador,1693.93,1508.48,1713.61,1488.8
1985-03-17,French Guiana,Suriname,1407.97,1491.62,1393.51,1506.07
1985-03-17,Jamaica,Canada,1310.23,1537.57,1316.25,1531.55
1985-03-18,Indonesia,Bangladesh,1366.33,1343.2,1394.86,1314.67
1985-03-21,Costa Rica,Canada,1535.99,1531.55,1546.8,1520.74
1985-03-21,Indonesia,India,1394.86,1336.49,1411.61,1319.74
1985-03-21,Japan,North Korea,1694.35,1616.73,1709.91,1601.17
1985-03-21,Peru,Ecuador,1598.76,1488.8,1606.05,1481.51
1985-03-22,Syria,Kuwait,1408.62,1647.09,1444.49,1611.21
1985-03-22,Mauritania,Algeria,1258.7,1750.18,1273.73,1735.15
1985-03-23,Zimbabwe,Madagascar,1560.14,1554.9,1586.09,1528.96
1985-03-23,Thailand,Bangladesh,1467.65,1314.67,1487.57,1294.75
1985-03-23,Zambia,Malawi,1699.28,1694.23,1697.27,1696.24
1985-03-23,Alderney,Jersey,1126.02,1722.5,1123.38,1725.14
1985-03-24,Brunei,Philippines,1169.19,1111.92,1184.88,1096.23
1985-03-24,Chile,Uruguay,1713.61,1862.49,1759.59,1816.51
1985-03-24,Costa Rica,Canada,1546.8,1520.74,1544.05,1523.5
1985-03-24,Guyana,Suriname,1377.34,1506.07,1364.9,1518.51
1985-03-24,Saint Vincent and the Grenadines,Grenada,1523.61,1445.66,1541.74,1427.53
1985-03-25,Zambia,Malawi,1697.27,1696.24,1695.4,1698.11
1985-03-26,Thailand,India,1487.57,1319.74,1474.23,1333.09
1985-03-26,England,Republic of Ireland,1894.5,1639.08,1898.26,1635.32
1985-03-27,Serbia,Luxembourg,1753.45,1090.84,1754.23,1090.06
1985-03-27,Belgium,Greece,1692.42,1589.68,1713.54,1568.56
1985-03-27,Germany,Malta,1769.02,1292.24,1773.44,1287.83
1985-03-27,Romania,Poland,1681.98,1762.41,1683.1,1761.29
1985-03-27,Russia,Austria,1931.78,1705.74,1938.29,1699.23
1985-03-27,Scotland,Wales,1806.54,1674.36,1771.0,1709.91
1985-03-27,Spain,Northern Ireland,1810.18,1722.06,1805.34,1726.89
1985-03-27,Switzerland,Czech Republic,1704.2,1760.05,1723.72,1740.53
1985-03-28,Albania,Turkey,1399.97,1450.69,1400.0,1450.66
1985-03-29,Yemen,Syria,1186.99,1444.49,1178.1,1453.38
1985-03-29,Yemen DPR,Bahrain,1423.42,1368.07,1369.06,1422.43
1985-03-29,Thailand,Indonesia,1474.23,1411.61,1442.71,1443.13
1985-03-29,Libya,Tunisia,1657.02,1688.36,1682.0,1663.37
1985-03-29,Jordan,Iraq,1375.77,1825.92,1371.41,1830.28
1985-03-29,Egypt,Cameroon,1671.63,1714.14,1690.42,1695.35
1985-03-29,Panama,Guatemala,1252.39,1528.57,1259.72,1521.25
1985-03-30,Bangladesh,India,1294.75,1333.09,1269.94,1357.89
1985-03-31,Ivory Coast,Mali,1672.31,1570.03,1693.0,1549.34
1985-03-31,Malawi,Mozambique,1698.11,1464.88,1686.27,1476.71
1985-03-31,Togo,Senegal,1572.81,1620.33,1555.09,1638.06
1985-03-31,Malaysia,Nepal,1526.31,1261.74,1539.8,1248.25
1985-03-31,Kuwait,Iceland,1611.21,1490.9,1605.4,1496.71
1985-03-31,Ghana,Guinea,1696.96,1474.73,1685.44,1486.25
1985-03-31,Egypt,Cameroon,1690.42,1695.35,1701.57,1684.2
1985-03-31,Ecuador,Uruguay,1481.51,1816.51,1469.82,1828.2
1985-03-31,Congo,DR Congo,1558.3,1584.08,1525.36,1617.03
1985-03-31,Angola,Algeria,1549.67,1735.15,1558.58,1726.24
1985-04-02,Bangladesh,Indonesia,1269.94,1443.13,1302.11,1410.96
1985-04-02,Canada,United States,1523.5,1518.86,1539.71,1502.66
1985-04-02,Syria,United Arab Emirates,1453.38,1485.83,1467.37,1471.84
1985-04-03,Serbia,France,1754.23,1998.31,1766.4,1986.14
1985-04-03,Romania,Turkey,1683.1,1450.66,1696.91,1436.85
1985-04-03,Malta,Jordan,1287.83,1371.41,1308.88,1350.36
1985-04-03,Hungary,Cyprus,1782.53,1196.19,1784.33,1194.39
1985-04-03,Guadeloupe,Trinidad and Tobago,1469.02,1554.97,1470.67,1553.32
1985-04-03,Italy,Portugal,1818.27,1710.88,1829.32,1699.82
1985-04-04,United States,Canada,1502.66,1539.71,1502.18,1540.18
1985-04-05,Bahrain,United Arab Emirates,1422.43,1471.84,1435.21,1459.06
1985-04-05,Bangladesh,Thailand,1302.11,1442.71,1332.23,1412.59
1985-04-05,Egypt,Madagascar,1701.57,1528.96,1712.0,1518.53
1985-04-05,Kuwait,Yemen,1605.4,1178.1,1611.18,1172.32
1985-04-05,Qatar,Iraq,1531.76,1830.28,1599.55,1762.49
1985-04-06,Bulgaria,Germany,1682.75,1773.44,1709.55,1746.64
1985-04-06,South Korea,Nepal,1642.32,1248.25,1649.23,1241.34
1985-04-06,Kenya,Nigeria,1527.65,1616.25,1490.3,1653.61
1985-04-06,Brunei,Hong Kong,1184.88,1478.79,1165.95,1497.72
1985-04-06,India,Indonesia,1357.89,1410.96,1358.1,1410.75
1985-04-07,Uruguay,Chile,1828.2,1759.59,1844.31,1743.48
1985-04-07,Ivory Coast,Ghana,1693.0,1685.44,1689.06,1689.38
1985-04-07,Mali,Togo,1549.34,1555.09,1571.7,1532.73
1985-04-07,Morocco,Malawi,1673.42,1686.27,1705.59,1654.11
1985-04-07,Syria,United Arab Emirates,1467.37,1459.06,1441.16,1485.27
1985-04-07,Zambia,Cameroon,1695.4,1684.2,1730.08,1649.52
1985-04-09,India,Thailand,1358.1,1412.59,1358.41,1412.28
1985-04-12,Kuwait,Syria,1611.18,1441.16,1597.73,1454.6
1985-04-12,Qatar,Jordan,1599.55,1350.36,1610.46,1339.44
1985-04-12,Bahrain,Yemen DPR,1435.21,1369.06,1427.47,1376.8
1985-04-12,India,Bangladesh,1358.41,1332.23,1377.23,1313.41
1985-04-12,Saudi Arabia,United Arab Emirates,1683.25,1485.27,1668.53,1499.98
1985-04-13,Canada,Haiti,1540.18,1466.29,1555.97,1450.5
1985-04-13,Brunei,Macau,1165.95,1335.79,1149.92,1351.83
1985-04-14,DR Congo,Congo,1617.03,1525.36,1610.22,1532.16
1985-04-14,Guinea,Ghana,1486.25,1689.38,1468.21,1707.42
1985-04-14,Mali,Ivory Coast,1571.7,1689.06,1575.07,1685.69
1985-04-14,Panama,Trinidad and Tobago,1259.72,1553.32,1267.47,1545.58
1985-04-14,Senegal,Togo,1638.06,1532.73,1630.67,1540.11
1985-04-14,Tunisia,Libya,1663.37,1682.0,1679.39,1665.99
1985-04-16,Mozambique,Malawi,1476.71,1654.11,1482.89,1647.93
1985-04-17,Switzerland,Russia,1723.72,1938.29,1734.31,1927.71
1985-04-17,Poland,Finland,1761.29,1407.64,1763.57,1405.36
1985-04-17,Germany,Bulgaria,1746.64,1709.55,1763.54,1692.65
1985-04-17,Panama,Trinidad and Tobago,1267.47,1545.58,1274.84,1538.21
1985-04-17,Colombia,Paraguay,1567.96,1624.59,1587.52,1605.03
1985-04-17,Austria,Hungary,1699.23,1784.33,1661.46,1822.1
1985-04-17,Germany,Norway,1763.54,1633.36,1770.24,1626.66
